Linux 2.6.18-164.el5 (redhat1.vxindia.veritas.com) 	07/10/2010 	_x86_64_	(1 CPU)

01:40:01 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
02:00:41 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
02:00:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:01:01 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
02:01:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:01:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:01:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:01:41 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
02:01:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:02:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:02:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:02:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:02:31 PM      0.80      0.00      0.80      0.00      0.00      0.00      0.00      0.00
02:02:41 PM      3.33      0.00      3.33      0.20      0.00      0.00      0.00      0.00
02:02:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:03:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:03:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:03:21 PM      0.41      0.00      0.41      0.00      0.00      0.00      0.00      0.00
02:03:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:03:41 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
02:03:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:04:51 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
02:05:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:05:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:05:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:05:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:05:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:05:51 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
02:06:01 PM      0.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00
02:06:11 PM      0.10      0.00      0.10      0.00      0.00      0.00      0.00      0.00
02:06:21 PM      0.30      0.00      0.30      0.00      0.00      0.00      0.00      0.00
02:06:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:06:51 PM      0.20      0.00      0.20      0.20      0.00      0.00      0.00      0.00
02:07:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:07:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:07:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:07:31 PM      1.60      0.00      1.60      0.00      0.00      0.00      0.00      0.00
02:07:41 PM      2.30      0.00      2.30      0.00      0.00      0.00      0.00      0.00
02:07:51 PM      0.30      0.00      0.30      0.20      0.00      0.00      0.00      0.00
02:08:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:08:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:08:21 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:08:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:08:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:08:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
